antecedents,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction,antecedent_len,consequent_len
frozenset({'Gholdengo'}),frozenset({'Glimmora'}),0.2546735066515955,0.0810364316146422,0.03304060516476828,0.12973711164219873,1.600972662013871,0.012402772958935139,1.0559608834055367,1,1
frozenset({'Zapdos'}),"frozenset({'Samurott-Hisui', 'Great Tusk'})",0.09529606121206852,0.04747413268411443,0.012346752456308147,0.12956204379562042,2.7291081789256966,0.007822654602052916,1.0943064471469712,1,2
frozenset({'Ting-Lu'}),"frozenset({'Great Tusk', 'Dragapult'})",0.10738196678549691,0.09807842796278585,0.013911833753586645,0.12955465587044535,1.3209291641542482,0.0033799792597130236,1.0361610618287995,1,2
frozenset({'Toxapex'}),"frozenset({'Ting-Lu', 'Great Tusk'})",0.09338318407095035,0.04834362229371359,0.012085905573428398,0.12942271880819367,2.6771415270018624,0.007571424194118042,1.0931325664775953,1,2
frozenset({'Kingambit'}),"frozenset({'Great Tusk', 'Dragapult'})",0.3004956090774715,0.09807842796278585,0.03886618554908269,0.12934027777777776,1.3187433818459415,0.009394048601044439,1.0359059331873088,1,2
frozenset({'Zamazenta-*'}),frozenset({'Cinderace'}),0.08407964524823928,0.11798974002260673,0.010868620119989566,0.12926577042399173,1.0955678892014213,0.0009480846359568116,1.012950025413467,1,1
frozenset({'Glimmora'}),frozenset({'Baxcalibur'}),0.0810364316146422,0.11816363794452656,0.010433875315189984,0.12875536480686697,1.0896360931889457,0.0008583157495610175,1.0121570066942134,1,1
frozenset({'Landorus-Therian'}),"frozenset({'Gholdengo', 'Iron Valiant'})",0.0810364316146422,0.08773150160855578,0.010433875315189984,0.12875536480686697,1.4676069877539912,0.003324427484638381,1.047086503079835,1,2
frozenset({'Dondozo'}),"frozenset({'Blissey', 'Alomomola', 'Clodsire'})",0.111468567950613,0.015042170246065559,0.014346578558386227,0.12870514820592824,8.55628849431434,0.01266984938218798,1.1304529433702273,1,3
frozenset({'Meowscarada'}),frozenset({'Glimmora'}),0.08242761499000087,0.0810364316146422,0.010607773237109817,0.12869198312236288,1.5880756415131927,0.003928133451814555,1.0546942649265365,1,1
frozenset({'Zamazenta-*'}),frozenset({'Ogerpon-Wellspring'}),0.08407964524823928,0.04269193983131902,0.01078167115902965,0.1282316442605998,3.0036499809392225,0.007192148003053171,1.0981220571567194,1,1
frozenset({'Garganacl'}),"frozenset({'Iron Valiant', 'Great Tusk'})",0.0936440309538301,0.07921050343448396,0.01199895661246848,0.12813370473537603,1.6176352778941379,0.004581365776981199,1.0561131925463905,1,2
frozenset({'Roaring Moon'}),frozenset({'Ceruledge'}),0.09851317276758542,0.03234501347708895,0.012607599339187897,0.12797881729920565,3.9566784348337745,0.009421189438349555,1.1096691292818404,1,1
frozenset({'Gholdengo'}),"frozenset({'Iron Valiant', 'Great Tusk'})",0.2546735066515955,0.07921050343448396,0.03243196243804886,0.12734721748036873,1.6077062000457965,0.012259145764750585,1.0551613597184648,1,2
frozenset({'Ting-Lu'}),"frozenset({'Gholdengo', 'Dragonite'})",0.10738196678549691,0.05347361099034866,0.013650986870706896,0.1271255060728745,2.3773503176327315,0.007908885351440693,1.0843785625481628,1,2
frozenset({'Hatterene'}),"frozenset({'Armarouge', 'Indeedee'})",0.09033997043735327,0.011825058690548647,0.011477262846708983,0.12704523580365737,10.743729830719584,0.010408987394184851,1.1319887144658434,1,2
frozenset({'Dragapult'}),frozenset({'Ting-Lu'}),0.1878097556734197,0.10738196678549691,0.02382401530301713,0.12685185185185185,1.1813142899985005,0.0036566343573016837,1.0222984897896747,1,1
frozenset({'Kingambit'}),frozenset({'Cinderace'}),0.3004956090774715,0.11798974002260673,0.03799669593948352,0.12644675925925924,1.0716758866917764,0.002541297146497791,1.0096811720708416,1,1
frozenset({'Walking Wake'}),"frozenset({'Hatterene', 'Torkoal'})",0.10190418224502217,0.01773758803582297,0.012868446222067646,0.12627986348122866,7.119336813223582,0.011060911818278018,1.1242300261933744,1,2
frozenset({'Great Tusk'}),frozenset({'Walking Wake'}),0.4175289105295192,0.10190418224502217,0.0526041213807495,0.12598917117867556,1.2363493666603649,0.01005617918958382,1.027556854148059,1,1
frozenset({'Zapdos'}),"frozenset({'Slowking-Galar', 'Kingambit'})",0.09529606121206852,0.041561603338840104,0.01199895661246848,0.12591240875912407,3.0295368475704723,0.008038299516618663,1.0965015477459616,1,2
frozenset({'Slowking-Galar'}),"frozenset({'Samurott-Hisui', 'Great Tusk'})",0.10842535431701592,0.04747413268411443,0.013650986870706896,0.12590216519647154,2.652016120741061,0.008503587213538763,1.089724547287073,1,2
frozenset({'Dragonite'}),frozenset({'Meowscarada'}),0.1315537779323537,0.08242761499000087,0.01652030258238414,0.12557832121612691,1.5234981775386873,0.005676638424496018,1.0493477086319944,1,1
"frozenset({'Kingambit', 'Great Tusk'})",frozenset({'Walking Wake'}),0.12338057560212155,0.10190418224502217,0.015476915050865143,0.12544045102184637,1.2309646989780334,0.002903918389210813,1.0269121397214451,2,1
frozenset({'Clodsire'}),"frozenset({'Great Tusk', 'Corviknight'})",0.08816624641335535,0.049300060864272674,0.011042518041909399,0.1252465483234714,2.540494801178562,0.006695916727556517,1.0868204490232554,1,2
frozenset({'Iron Valiant'}),frozenset({'Landorus-Therian'}),0.2325884705677767,0.0810364316146422,0.02912790192157204,0.1252336448598131,1.5453993020737236,0.010279762232052181,1.0505245920644581,1,1
frozenset({'Iron Moth'}),frozenset({'Torkoal'}),0.11268585340405182,0.05512564124858708,0.014085731675506478,0.125,2.2675473186119874,0.007873851746963843,1.0798564100016148,1,1
frozenset({'Gholdengo'}),frozenset({'Garganacl'}),0.2546735066515955,0.0936440309538301,0.03182331971132945,0.12495732331853876,1.3343864210645444,0.007974665971326986,1.0357848744971643,1,1
"frozenset({'Kingambit', 'Great Tusk'})",frozenset({'Cinderace'}),0.12338057560212155,0.11798974002260673,0.015389966089905225,0.12473572938689217,1.0571743726445444,0.0008323240507713287,1.0077073743219975,2,1
frozenset({'Walking Wake'}),"frozenset({'Kingambit', 'Torkoal'})",0.10190418224502217,0.01399878271454656,0.012694548300147813,0.12457337883959045,8.898872236236832,0.011268013795196194,1.1263093827081396,1,2
frozenset({'Meowscarada'}),frozenset({'Baxcalibur'}),0.08242761499000087,0.11816363794452656,0.01025997739327015,0.12447257383966245,1.05339151709342,0.000520030538960858,1.007205868950107,1,1
frozenset({'Glimmora'}),"frozenset({'Ogerpon-Wellspring', 'Kingambit'})",0.0810364316146422,0.023910964263977045,0.010086079471350318,0.12446351931330472,5.205290674990246,0.008148420250932388,1.1148467908161437,1,2
frozenset({'Landorus-Therian'}),frozenset({'Zapdos'}),0.0810364316146422,0.09529606121206852,0.010086079471350318,0.12446351931330472,1.3060720215532096,0.0023636267237937695,1.033313812439157,1,1
frozenset({'Clodsire'}),"frozenset({'Corviknight', 'Alomomola'})",0.08816624641335535,0.014607425441265977,0.010955569080949483,0.12426035502958581,8.506656804733728,0.00966768721003011,1.1252117912190949,1,2
frozenset({'Sneasler'}),frozenset({'Enamorus'}),0.0867750630379967,0.0799930440831232,0.01078167115902965,0.12424849699398798,1.5532412651389738,0.003840269716115385,1.0505342585870057,1,1
frozenset({'Dragonite'}),"frozenset({'Iron Valiant', 'Great Tusk'})",0.1315537779323537,0.07921050343448396,0.01625945569950439,0.12359550561797754,1.560342382121141,0.0058390147207743465,1.0506444255683451,1,2
frozenset({'Meowscarada'}),frozenset({'Skeledirge'}),0.08242761499000087,0.04686548995739501,0.010173028432310233,0.12341772151898733,2.6334456682557947,0.0063100178697843255,1.0873303435865096,1,1
frozenset({'Ting-Lu'}),"frozenset({'Iron Valiant', 'Great Tusk'})",0.10738196678549691,0.07921050343448396,0.013216242065907312,0.12307692307692307,1.553795491007346,0.004710462417043065,1.0500231101185709,1,2
frozenset({'Corviknight'}),frozenset({'Cinderace'}),0.14642205025649943,0.11798974002260673,0.017911485957742806,0.12232779097387175,1.0367663404498888,0.0006351863144013828,1.0049426778091546,1,1
frozenset({'Walking Wake'}),"frozenset({'Iron Moth', 'Great Tusk', 'Torkoal'})",0.10190418224502217,0.01278149726110773,0.012346752456308147,0.12116040955631399,9.479359661953518,0.011044264430047973,1.123320471077652,1,3
frozenset({'Roaring Moon'}),frozenset({'Iron Moth'}),0.09851317276758542,0.11268585340405182,0.011912007651508565,0.1209179170344219,1.073053212818585,0.000810966706652403,1.0093643856357524,1,1
frozenset({'Dondozo'}),frozenset({'Clefable'}),0.111468567950613,0.040692113729240934,0.013477088948787063,0.12090483619344773,2.9712105150872703,0.008941197304505098,1.0912446408155396,1,1
frozenset({'Gholdengo'}),"frozenset({'Iron Valiant', 'Kingambit'})",0.2546735066515955,0.09320928614903051,0.03077993217981045,0.1208603618982588,1.296655804283465,0.00704199642374486,1.0314524275221317,1,2
frozenset({'Baxcalibur'}),frozenset({'Greninja-*'}),0.11816363794452656,0.05834275280410399,0.014259629597426311,0.12067696835908757,2.0684140284617976,0.0073656376783951556,1.0708888694052074,1,1
frozenset({'Gholdengo'}),frozenset({'Meowscarada'}),0.2546735066515955,0.08242761499000087,0.030692983218850535,0.12051894844656881,1.462118592915599,0.009700853464419398,1.0433111473968508,1,1
frozenset({'Samurott-Hisui'}),frozenset({'Sneasler'}),0.12120685157812364,0.0867750630379967,0.014607425441265977,0.1205164992826399,1.3888379341178771,0.004089693254937188,1.0383650588295534,1,1
"frozenset({'Kingambit', 'Great Tusk'})",frozenset({'Toxapex'}),0.12338057560212155,0.09338318407095035,0.014868272324145726,0.12050739957716701,1.290461454876162,0.0033466013219130026,1.0308407546500973,2,1
frozenset({'Iron Moth'}),"frozenset({'Walking Wake', 'Torkoal'})",0.11268585340405182,0.0452134596991566,0.013564037909746978,0.12037037037037036,2.662268518518518,0.008469120618197813,1.0854415405525377,1,2
frozenset({'Great Tusk'}),frozenset({'Roaring Moon'}),0.4175289105295192,0.09851317276758542,0.05025649943483176,0.1203665139525198,1.2218316654615449,0.00912440173637552,1.0248436894815471,1,1
frozenset({'Corviknight'}),"frozenset({'Great Tusk', 'Dragapult'})",0.14642205025649943,0.09807842796278585,0.01756369011390314,0.11995249406175773,1.2230262714576912,0.003202845605657652,1.0248555514916793,1,2
frozenset({'Iron Moth'}),"frozenset({'Gholdengo', 'Kingambit'})",0.11268585340405182,0.07016781149465263,0.013477088948787063,0.11959876543209877,1.704467659522389,0.005570169229017494,1.056145938915802,1,2
frozenset({'Iron Moth'}),"frozenset({'Ogerpon-Wellspring', 'Kingambit'})",0.11268585340405182,0.023910964263977045,0.013477088948787063,0.11959876543209877,5.001837822671156,0.010782661534987024,1.1086865822207588,1,2
frozenset({'Cinderace'}),frozenset({'Rotom-Wash'}),0.11798974002260673,0.06634205721241632,0.014085731675506478,0.11938098747236552,1.799476719422904,0.0062580495924485745,1.0602291450734318,1,1
frozenset({'Hatterene'}),"frozenset({'Roaring Moon', 'Great Tusk'})",0.09033997043735327,0.05025649943483176,0.01078167115902965,0.11934552454282965,2.3747281622267886,0.006241500485802088,1.0784519093849287,1,2
frozenset({'Clodsire'}),"frozenset({'Great Tusk', 'Dragapult'})",0.08816624641335535,0.09807842796278585,0.0105208242761499,0.11932938856015779,1.2166731363744456,0.001873617428548401,1.0241304300624134,1,2
frozenset({'Sneasler'}),frozenset({'Armarouge'}),0.0867750630379967,0.020606903747500217,0.010346926354230066,0.1192384769539078,5.786336385851872,0.008558760982522805,1.1119844255517575,1,1
"frozenset({'Gholdengo', 'Iron Valiant'})",frozenset({'Landorus-Therian'}),0.08773150160855578,0.0810364316146422,0.010433875315189984,0.11892963330029732,1.4676069877539908,0.003324427484638381,1.0430081445453612,2,1
frozenset({'Gholdengo'}),"frozenset({'Samurott-Hisui', 'Iron Valiant'})",0.2546735066515955,0.052082427614990004,0.030258238414050953,0.11881188118811882,2.2812277888890726,0.016994223938413558,1.075726683268382,1,2
"frozenset({'Gholdengo', 'Great Tusk'})",frozenset({'Clodsire'}),0.12103295365620381,0.08816624641335535,0.014346578558386227,0.11853448275862068,1.3444428858056179,0.0036755573421971433,1.034451984509054,2,1
frozenset({'Sneasler'}),"frozenset({'Rillaboom', 'Heatran'})",0.0867750630379967,0.01756369011390314,0.01025997739327015,0.11823647294589178,6.731869679953967,0.008735887076456367,1.1141720878026418,1,2
frozenset({'Great Tusk'}),frozenset({'Toxapex'}),0.4175289105295192,0.09338318407095035,0.049300060864272674,0.11807580174927114,1.2644225287880515,0.010309881757351223,1.027998571450129,1,1
frozenset({'Cinderace'}),frozenset({'Enamorus'}),0.11798974002260673,0.0799930440831232,0.013911833753586645,0.11790714812085483,1.4739675114542952,0.0044734752786020175,1.0429819876183808,1,1
frozenset({'Samurott-Hisui'}),"frozenset({'Gholdengo', 'Iron Valiant', 'Kingambit'})",0.12120685157812364,0.03077993217981045,0.014259629597426311,0.11764705882352942,3.8222000664672655,0.010528890926123314,1.0984494101962148,1,3
frozenset({'Dragapult'}),frozenset({'Toxapex'}),0.1878097556734197,0.09338318407095035,0.022085036083818798,0.1175925925925926,1.2592480515897648,0.004546763099447633,1.0274356361000772,1,1
frozenset({'Corviknight'}),frozenset({'Meowscarada'}),0.14642205025649943,0.08242761499000087,0.017215894270063474,0.11757719714964372,1.4264296882046967,0.005146673885474181,1.0398330392710893,1,1
frozenset({'Ting-Lu'}),"frozenset({'Dondozo', 'Toxapex'})",0.10738196678549691,0.03582297191548561,0.012607599339187897,0.11740890688259109,3.2774753350890293,0.008760858158801432,1.092439109802179,1,2
frozenset({'Toxapex'}),"frozenset({'Dondozo', 'Great Tusk'})",0.09338318407095035,0.035649073993565775,0.010955569080949483,0.11731843575418996,3.2909251941681434,0.007626545042249401,1.0925241503490617,1,2
frozenset({'Slowking-Galar'}),"frozenset({'Kingambit', 'Cinderace'})",0.10842535431701592,0.03799669593948352,0.012694548300147813,0.11708099438652766,3.081346719541086,0.008574743080033392,1.0895714079595495,1,2
frozenset({'Samurott-Hisui'}),frozenset({'Enamorus'}),0.12120685157812364,0.0799930440831232,0.014172680636466393,0.11692969870875179,1.461748331357994,0.004476975615000978,1.0418275357823934,1,1
frozenset({'Iron Valiant'}),frozenset({'Ting-Lu'}),0.2325884705677767,0.10738196678549691,0.027128075819493957,0.11663551401869159,1.08617412690605,0.0021522683982954337,1.010475344413371,1,1
frozenset({'Hatterene'}),"frozenset({'Roaring Moon', 'Torkoal'})",0.09033997043735327,0.022954525693417965,0.0105208242761499,0.11645813282001925,5.073427975617581,0.008447113103603054,1.1058281566498245,1,2
frozenset({'Toxapex'}),"frozenset({'Blissey', 'Ting-Lu'})",0.09338318407095035,0.011912007651508565,0.010868620119989566,0.11638733705772812,9.770589514605337,0.009756238916814172,1.1182365687906004,1,2
frozenset({'Dragapult'}),frozenset({'Garganacl'}),0.1878097556734197,0.0936440309538301,0.021824189200939047,0.1162037037037037,1.2409088173596066,0.004236926627226065,1.0255258738290869,1,1
frozenset({'Walking Wake'}),"frozenset({'Kingambit', 'Iron Moth'})",0.10190418224502217,0.05903834449178332,0.011825058690548647,0.11604095563139932,1.9655184546638051,0.005808804474013559,1.064485579397326,1,2
frozenset({'Great Tusk'}),frozenset({'Ting-Lu'}),0.4175289105295192,0.10738196678549691,0.04834362229371359,0.11578508954602248,1.0782545059666433,0.003508546691248053,1.0095034845727846,1,1
"frozenset({'Iron Valiant', 'Kingambit'})",frozenset({'Sandy Shocks'}),0.09320928614903051,0.03912703243196244,0.01078167115902965,0.11567164179104479,2.956310116086236,0.007134668396916466,1.0865567734524644,2,1
"frozenset({'Iron Valiant', 'Kingambit'})",frozenset({'Walking Wake'}),0.09320928614903051,0.10190418224502217,0.01078167115902965,0.11567164179104479,1.1351020070296982,0.0012832550763704244,1.015568266490861,2,1
frozenset({'Toxapex'}),frozenset({'Garchomp'}),0.09338318407095035,0.059907834101382486,0.01078167115902965,0.1154562383612663,1.927231055722676,0.005187286859848293,1.0627989328159109,1,1
frozenset({'Dondozo'}),"frozenset({'Gliscor', 'Clefable'})",0.111468567950613,0.02408486218589688,0.012868446222067646,0.11544461778471138,4.793243859718287,0.01018374112491785,1.1032832510385187,1,2
frozenset({'Dragonite'}),frozenset({'Azumarill'}),0.1315537779323537,0.0557342839753065,0.015129119207025477,0.1150033046926636,2.063421228190833,0.0077970635897192655,1.0669708949554602,1,1
frozenset({'Great Tusk'}),frozenset({'Iron Moth'}),0.4175289105295192,0.11268585340405182,0.04799582644987392,0.1149521032902957,1.0201112190908108,0.0009462248459910505,1.002560595753822,1,1
frozenset({'Roaring Moon'}),"frozenset({'Gholdengo', 'Glimmora'})",0.09851317276758542,0.03304060516476828,0.01130336492478915,0.11473962930273611,3.4726854647651786,0.008048430079846756,1.0922881299584422,1,2
frozenset({'Slowking-Galar'}),"frozenset({'Great Tusk', 'Cinderace'})",0.10842535431701592,0.03356229893052778,0.012433701417268064,0.11467522052927025,3.4167868168578686,0.008794697264031984,1.0916193960449565,1,2
frozenset({'Toxapex'}),"frozenset({'Blissey', 'Dondozo', 'Gliscor'})",0.09338318407095035,0.01652030258238414,0.010694722198069733,0.11452513966480447,6.932387533078506,0.009152003741111157,1.110680541563112,1,3
frozenset({'Toxapex'}),"frozenset({'Blissey', 'Ting-Lu', 'Dondozo'})",0.09338318407095035,0.011564211807668898,0.010694722198069733,0.11452513966480447,9.903410761540723,0.00961481927819873,1.1162776409238313,1,3
frozenset({'Toxapex'}),"frozenset({'Dondozo', 'Gliscor'})",0.09338318407095035,0.018694026606382055,0.010694722198069733,0.11452513966480447,6.126295959464726,0.008949014470458714,1.1082256734224456,1,2
frozenset({'Walking Wake'}),frozenset({'Sandy Shocks'}),0.10190418224502217,0.03912703243196244,0.011651160768628814,0.11433447098976109,2.922135001896094,0.007663952524975221,1.084916298641368,1,1
frozenset({'Garganacl'}),frozenset({'Dondozo'}),0.0936440309538301,0.111468567950613,0.010694722198069733,0.11420612813370473,1.0245590325005758,0.0002563561705234158,1.0030905160557546,1,1
frozenset({'Great Tusk'}),frozenset({'Zapdos'}),0.4175289105295192,0.09529606121206852,0.04764803060603426,0.11411911703456892,1.1975218658892128,0.007859169990404917,1.0212478406346137,1,1
frozenset({'Zapdos'}),"frozenset({'Samurott-Hisui', 'Slowking-Galar'})",0.09529606121206852,0.024954351795496044,0.010868620119989566,0.11405109489051095,4.570388997685598,0.008490568683778482,1.1005664577055987,1,2
frozenset({'Kingambit'}),frozenset({'Zapdos'}),0.3004956090774715,0.09529606121206852,0.03425789061820711,0.11400462962962962,1.1963204793525277,0.00562184266160257,1.0211158760454249,1,1
frozenset({'Iron Moth'}),"frozenset({'Great Tusk', 'Torkoal'})",0.11268585340405182,0.041213807495000435,0.01278149726110773,0.11342592592592593,2.7521341225191436,0.0081372841915033,1.08145074454872,1,2
frozenset({'Garganacl'}),frozenset({'Slowking-Galar'}),0.0936440309538301,0.10842535431701592,0.010607773237109817,0.11327762302692665,1.044752159128054,0.00045438600126718187,1.0054721396864648,1,1
frozenset({'Dondozo'}),"frozenset({'Ting-Lu', 'Toxapex'})",0.111468567950613,0.0226067298495783,0.012607599339187897,0.11310452418096724,5.003135125405016,0.010087659536809027,1.1020388498969576,1,2
frozenset({'Iron Valiant'}),"frozenset({'Glimmora', 'Kingambit'})",0.2325884705677767,0.0410399095730806,0.026258586209894793,0.11289719626168225,2.750912402977982,0.016713176410052117,1.0810022089726126,1,2
frozenset({'Toxapex'}),"frozenset({'Iron Valiant', 'Great Tusk'})",0.09338318407095035,0.07921050343448396,0.0105208242761499,0.11266294227188081,1.4223232701085633,0.003123895253574839,1.0376998104001722,1,2
frozenset({'Toxapex'}),"frozenset({'Great Tusk', 'Corviknight'})",0.09338318407095035,0.049300060864272674,0.0105208242761499,0.11266294227188081,2.2852495574407428,0.005917027617752469,1.0714079062243138,1,2
frozenset({'Samurott-Hisui'}),"frozenset({'Slowking-Galar', 'Great Tusk'})",0.12120685157812364,0.0652117207199374,0.013650986870706896,0.1126255380200861,1.7270750836920135,0.005746879516251394,1.0534315774586962,1,2
frozenset({'Kingambit'}),frozenset({'Walking Wake'}),0.3004956090774715,0.10190418224502217,0.03382314581340753,0.11255787037037036,1.1045461323631651,0.0032013865021479314,1.012004938428824,1,1
frozenset({'Ting-Lu'}),frozenset({'Alomomola'}),0.10738196678549691,0.04503956177723676,0.012085905573428398,0.1125506072874494,2.498927672611883,0.007249468846631824,1.0760731215375114,1,1
frozenset({'Ting-Lu'}),"frozenset({'Great Tusk', 'Toxapex'})",0.10738196678549691,0.049300060864272674,0.012085905573428398,0.1125506072874494,2.2829709601639427,0.006791968075178094,1.0712722854312255,1,2
frozenset({'Walking Wake'}),"frozenset({'Gholdengo', 'Iron Valiant'})",0.10190418224502217,0.08773150160855578,0.011390313885749065,0.11177474402730377,1.2740548375203375,0.0024501069572013413,1.0270688569786481,1,2
frozenset({'Toxapex'}),"frozenset({'Ting-Lu', 'Alomomola'})",0.09338318407095035,0.012085905573428398,0.010433875315189984,0.111731843575419,9.244805273099956,0.009305254970362395,1.1121800182538133,1,2
frozenset({'Toxapex'}),"frozenset({'Blissey', 'Ting-Lu', 'Alomomola'})",0.09338318407095035,0.011216415963829232,0.010433875315189984,0.111731843575419,9.961456844658093,0.009386450678623372,1.1131588776256263,1,3
frozenset({'Corviknight'}),frozenset({'Walking Wake'}),0.14642205025649943,0.10190418224502217,0.016346404660464307,0.11163895486935867,1.0955286859662918,0.0014253853664361934,1.0109581264033307,1,1
frozenset({'Samurott-Hisui'}),frozenset({'Sandy Shocks'}),0.12120685157812364,0.03912703243196244,0.013477088948787063,0.11119081779053086,2.8417902120197676,0.008734624536113761,1.081079028886073,1,1
"frozenset({'Iron Valiant', 'Kingambit'})","frozenset({'Ogerpon-Wellspring', 'Iron Moth'})",0.09320928614903051,0.01530301712894531,0.010346926354230066,0.11100746268656717,7.253959252035278,0.008920543051714688,1.1076549482033269,2,2
frozenset({'Ting-Lu'}),frozenset({'Blissey'}),0.10738196678549691,0.06112511955482132,0.011912007651508565,0.11093117408906883,1.8148213843504704,0.005348272093713214,1.0560204711746772,1,1
frozenset({'Toxapex'}),"frozenset({'Ting-Lu', 'Blissey', 'Dondozo', 'Alomomola'})",0.09338318407095035,0.011042518041909399,0.010346926354230066,0.11080074487895716,10.034010762621152,0.009315740859315651,1.1121888331130778,1,4
frozenset({'Toxapex'}),"frozenset({'Kingambit', 'Dragapult'})",0.09338318407095035,0.06868967915833406,0.010346926354230066,0.11080074487895716,1.613062489687198,0.0039324654016128354,1.0473584131769103,1,2
frozenset({'Toxapex'}),"frozenset({'Ting-Lu', 'Alomomola', 'Dondozo'})",0.09338318407095035,0.011042518041909399,0.010346926354230066,0.11080074487895716,10.034010762621152,0.009315740859315651,1.1121888331130778,1,3
frozenset({'Slowking-Galar'}),"frozenset({'Zapdos', 'Kingambit'})",0.10842535431701592,0.03425789061820711,0.01199895661246848,0.1106655974338412,3.2303681118949434,0.0082845326840358,1.0859156090163171,1,2
"frozenset({'Kingambit', 'Great Tusk'})",frozenset({'Zapdos'}),0.12338057560212155,0.09529606121206852,0.013650986870706896,0.11064129668780832,1.1610269646044558,0.0018933039857468737,1.0172542703170164,2,1
frozenset({'Walking Wake'}),"frozenset({'Kingambit', 'Great Tusk', 'Torkoal'})",0.10190418224502217,0.011477262846708983,0.011216415963829232,0.11006825938566553,9.590114024201053,0.010046834879024177,1.1107848973572934,1,3
frozenset({'Iron Moth'}),"frozenset({'Walking Wake', 'Great Tusk', 'Torkoal'})",0.11268585340405182,0.03530127814972611,0.012346752456308147,0.1095679012345679,3.1037941677309493,0.008368797801752453,1.0834051503621793,1,3
frozenset({'Zapdos'}),frozenset({'Basculegion'}),0.09529606121206852,0.019302669333101468,0.010433875315189984,0.10948905109489052,5.6722233182087205,0.008594406956866429,1.1012748713226648,1,1
frozenset({'Roaring Moon'}),frozenset({'Meowscarada'}),0.09851317276758542,0.08242761499000087,0.01078167115902965,0.1094439541041483,1.3277583503711072,0.0026614652826996814,1.030336483861575,1,1
frozenset({'Roaring Moon'}),"frozenset({'Hatterene', 'Great Tusk'})",0.09851317276758542,0.03469263542300669,0.01078167115902965,0.1094439541041483,3.154673975317819,0.007363989571840138,1.0839378038312522,1,2
frozenset({'Zapdos'}),"frozenset({'Basculegion', 'Pelipper'})",0.09529606121206852,0.018694026606382055,0.010346926354230066,0.10857664233576642,5.808092853505347,0.008565459250448245,1.1008304471232397,1,2
frozenset({'Dondozo'}),"frozenset({'Blissey', 'Clefable'})",0.111468567950613,0.01582471089470481,0.012085905573428398,0.10842433697347893,6.851584063362534,0.010321947711763188,1.1038606479728683,1,2
frozenset({'Dragonite'}),frozenset({'Hatterene'}),0.1315537779323537,0.09033997043735327,0.014259629597426311,0.10839391936549901,1.1998445299543832,0.0023750651880953405,1.020248795202583,1,1
frozenset({'Samurott-Hisui'}),frozenset({'Zamazenta-*'}),0.12120685157812364,0.08407964524823928,0.013129293104947396,0.10832137733142039,1.2883186770306783,0.00293826402260277,1.027186624717582,1,1
frozenset({'Samurott-Hisui'}),"frozenset({'Iron Valiant', 'Great Tusk'})",0.12120685157812364,0.07921050343448396,0.013129293104947396,0.10832137733142039,1.367512799877789,0.003528437371735447,1.0326472712890824,1,2
frozenset({'Toxapex'}),"frozenset({'Great Tusk', 'Garganacl'})",0.09338318407095035,0.05825580384314408,0.010086079471350318,0.1080074487895717,1.8540204007893495,0.004645967017864817,1.055775852476475,1,2
frozenset({'Garganacl'}),"frozenset({'Great Tusk', 'Toxapex'})",0.0936440309538301,0.049300060864272674,0.010086079471350318,0.10770659238625813,2.184715201118791,0.0054694230457506595,1.0654566435475321,1,2
frozenset({'Ting-Lu'}),"frozenset({'Blissey', 'Dondozo'})",0.10738196678549691,0.046952438918354926,0.011564211807668898,0.1076923076923077,2.2936467236467237,0.006522366571240037,1.068070542591499,1,2
frozenset({'Cinderace'}),"frozenset({'Slowking-Galar', 'Kingambit'})",0.11798974002260673,0.041561603338840104,0.012694548300147813,0.10759027266028003,2.588693987167114,0.007790705527275365,1.0739891860191528,1,2
frozenset({'Slowking-Galar'}),"frozenset({'Enamorus', 'Kingambit'})",0.10842535431701592,0.0305190852969307,0.011651160768628814,0.10745789895749798,3.521006541054656,0.008342118131877872,1.0862018873627381,1,2
"frozenset({'Great Tusk', 'Dragapult'})",frozenset({'Clodsire'}),0.09807842796278585,0.08816624641335535,0.0105208242761499,0.10726950354609928,1.2166731363744456,0.001873617428548401,1.021398683262895,2,1
frozenset({'Dondozo'}),"frozenset({'Blissey', 'Gliscor', 'Clefable'})",0.111468567950613,0.015389966089905225,0.011912007651508565,0.10686427457098284,6.943762835259173,0.010196510170658334,1.1024192694085078,1,3
frozenset({'Roaring Moon'}),"frozenset({'Hatterene', 'Torkoal'})",0.09851317276758542,0.01773758803582297,0.0105208242761499,0.10679611650485438,6.020892823148677,0.008773438201496616,1.0997068307859807,1,2
frozenset({'Slowking-Galar'}),frozenset({'Meowscarada'}),0.10842535431701592,0.08242761499000087,0.011564211807668898,0.10665597433841219,1.2939349798165385,0.002626968446871481,1.0271209731664892,1,1
frozenset({'Iron Valiant'}),"frozenset({'Samurott-Hisui', 'Kingambit'})",0.2325884705677767,0.041996348143639686,0.024780453873576212,0.10654205607476637,2.536936204794799,0.015012587489415169,1.0722425810526208,1,2
frozenset({'Dragapult'}),frozenset({'Zapdos'}),0.1878097556734197,0.09529606121206852,0.019911312059820885,0.10601851851851851,1.1125173188699649,0.0020137820869430487,1.0119940485665107,1,1
frozenset({'Zapdos'}),frozenset({'Landorus-Therian'}),0.09529606121206852,0.0810364316146422,0.010086079471350318,0.10583941605839416,1.3060720215532093,0.0023636267237937695,1.0277388479085225,1,1
